,dummy_teams,dummy_coaches,scale,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,acc_train,ci_train,acc_test,ci_test,time
93,False,False,,80,8,10,,640,entropy,93.73712368975859,0.39837530199675475,73.83617696709737,1.9498215759225475,149.71
94,False,False,,160,8,10,,640,entropy,93.81952889261144,0.3987915183561602,74.30983044369181,2.4123655655324363,273.45
95,False,False,,320,8,10,,640,entropy,93.9688860020693,0.3740412661270394,74.08315372609809,2.068888592251732,513.06
96,False,False,,80,32,10,,640,entropy,92.15081159974571,0.46388926197505925,73.877222971323,2.413533720495236,145.74
97,False,False,,160,32,10,,640,entropy,92.41863513962603,0.43665280162315295,74.12443330820602,1.6804102794676046,266.16
98,False,False,,320,32,10,,640,entropy,92.40316195155252,0.5099258512893439,74.51573996411393,2.7576036310323633,507.24
99,False,False,,80,2,20,,640,entropy,75.55624970659558,1.0393725705218861,59.18827439030864,2.5983989669130203,103.39
100,False,False,,160,2,20,,640,entropy,75.5201818484174,0.7117959330340957,59.311815855691336,3.008066098196475,181.71
101,False,False,,320,2,20,,640,entropy,75.5716884155047,0.6566956447751937,59.76504188476116,3.4150680998935985,339.37
102,False,False,,80,8,20,,640,entropy,75.7776894875415,0.7940017874839166,59.51787401658403,2.887650055416916,103.64
103,False,False,,160,8,20,,640,entropy,75.28842616671524,0.8733218431467276,59.662034038667755,3.198739405702351,185.32
104,False,False,,320,8,20,,640,entropy,75.68497501454092,0.8007740321119099,59.49721299117713,2.8384696519966397,344.21
105,False,False,,80,32,20,,640,entropy,75.50988451336505,0.7495012184586332,60.053361928928624,2.5722103598415793,105.56
106,False,False,,160,32,20,,640,entropy,75.61286979898382,0.6521239802026543,59.579729686687116,2.590061802483151,187.58
107,False,False,,320,32,20,,640,entropy,75.62316978627958,0.6713380307686061,59.47661566882904,3.0308677323102486,347.75
108,False,False,,80,2,1,,1280,entropy,100.0,0.0,80.13999808890824,1.7257634195807916,218.01
109,False,False,,160,2,1,,1280,entropy,100.0,0.0,80.24296346629578,1.789520993651591,395.51
110,False,False,,320,2,1,,1280,entropy,100.0,0.0,80.55213564504655,1.0746806328073026,754.97
111,False,False,,80,8,1,,1280,entropy,100.0,0.0,79.8928302207311,1.287610865046614,218.51
112,False,False,,160,8,1,,1280,entropy,100.0,0.0,80.07812118445221,1.1691699236876003,393.88
113,False,False,,320,8,1,,1280,entropy,100.0,0.0,80.40769957637467,1.5169139273252579,755.96
114,False,False,,80,32,1,,1280,entropy,99.19140657220615,0.26508319639550887,79.68668712242666,1.5870549767415638,209.25
115,False,False,,160,32,1,,1280,entropy,99.18624132815863,0.13675327692912576,79.93402486542729,0.9081058091248156,397.36
116,False,False,,320,32,1,,1280,entropy,99.19654264157609,0.17857834331979322,80.07814241880514,1.2722666432949596,738.22
117,False,False,,80,2,5,,1280,entropy,98.91843237561707,0.2454632282152194,78.63605380785035,1.5993268623144439,191.96
118,False,False,,160,2,5,,1280,entropy,99.02658688364846,0.22645323621682625,78.86283669720873,1.54764689277072,362.12
119,False,False,,320,2,5,,1280,entropy,98.97508429492629,0.20881201086670761,79.2130124114793,1.5383791571436838,674.11
120,False,False,,80,8,5,,1280,entropy,99.02658290528333,0.2385899493001215,79.00701795364542,1.3510321650412966,193.52
121,False,False,,160,8,5,,1280,entropy,99.00598690905697,0.2532886277578955,78.98639939694438,1.2232533066535867,355.28
122,False,False,,320,8,5,,1280,entropy,99.00599088742209,0.2532415469685917,79.04817012963574,1.3918861892244079,669.13
123,False,False,,80,32,5,,1280,entropy,96.24022084700455,0.23477054311596912,78.49189378576662,1.291846856853256,192.86
124,False,False,,160,32,5,,1280,entropy,96.1681090008389,0.11834252596986568,78.71840062853684,1.7072155737945838,347.79
125,False,False,,320,32,5,,1280,entropy,96.21448215079968,0.29858217408482784,78.7804049391105,1.5446047326499979,664.98
126,False,False,,80,2,10,,1280,entropy,93.56200799227031,0.4385209065643386,74.2480172422946,2.519304203484233,157.5
127,False,False,,160,2,10,,1280,entropy,93.86073945076814,0.3758572782726305,74.00093431152919,2.731033377543555,278.02
128,False,False,,320,2,10,,1280,entropy,93.95344729316015,0.46837201945783824,74.18614033783857,2.2655575672739023,521.19
129,False,False,,80,8,10,,1280,entropy,93.6186585854578,0.348608525632235,73.91835391296038,2.443323157916693,155.59
130,False,False,,160,8,10,,1280,entropy,93.907094035025,0.399561303995553,73.79483368193064,2.50461929656466,277.69
131,False,False,,320,8,10,,1280,entropy,93.87618081192068,0.2891842873503999,74.08321742915689,2.0071266018486953,528.87
132,False,False,,80,32,10,,1280,entropy,92.09415702819307,0.20289488133145955,74.14481828702475,2.254587886248286,152.18
133,False,False,,160,32,10,,1280,entropy,92.34135672329118,0.5530377704610651,74.20667395712785,2.555336150217727,275.71
134,False,False,,320,32,10,,1280,entropy,92.49586979394455,0.4528677916325276,74.28927559004958,1.997911944778347,517.65
135,False,False,,80,2,20,,1280,entropy,75.63863501762282,0.896333547626867,59.53845010457919,2.8317448862797727,104.89
136,False,False,,160,2,20,,1280,entropy,75.57167250204421,0.6135781397099902,59.37365029144151,3.085906067223017,185.29
137,False,False,,320,2,20,,1280,entropy,75.43777399332113,0.8187222412655505,59.600242071623484,2.8292101084689203,345.37
138,False,False,,80,8,20,,1280,entropy,75.32448474204148,0.7208952130786861,59.2911335959315,2.617077741379461,105.32
139,False,False,,160,8,20,,1280,entropy,75.51502323497843,0.5356856328509566,59.497234225530065,2.9798144718521784,184.86
140,False,False,,320,8,20,,1280,entropy,75.5819804460702,0.6641995541327133,59.60028454032935,2.708406196907902,341.11
141,False,False,,80,32,20,,1280,entropy,75.58199238116558,0.6879560134234401,59.55908989563316,2.5175983798280184,107.07
142,False,False,,160,32,20,,1280,entropy,75.61805095649181,0.6141073466405247,59.311624746514916,3.215406923513664,182.43
143,False,False,,320,32,20,,1280,entropy,75.50474446562997,0.5818758246609318,59.49721299117713,2.931983036054887,342.95
144,False,False,std,80,2,1,,160,entropy,99.97424804257805,0.039163575084008445,79.2953592321658,0.6745234616029119,200.87
145,False,False,std,160,2,1,,160,entropy,99.99484934329128,0.014300515607507999,79.33653264250906,1.0833482233693246,350.61
146,False,False,std,320,2,1,,160,entropy,100.0,0.0,79.48067143023984,1.0586716149314894,657.64
147,False,False,std,80,8,1,,160,entropy,99.93304544115162,0.06630757283598328,79.23354603076858,1.0001099533832838,192.05
148,False,False,std,160,8,1,,160,entropy,99.94334277620395,0.06932432146119373,79.21288500536167,0.7551537062301531,340.04
149,False,False,std,320,8,1,,160,entropy,99.98969868658256,0.017514483148550797,79.33655387686198,0.7308618776438482,637.32
150,False,False,std,80,32,1,,160,entropy,97.61534540298584,0.8526333919896639,78.78034123605168,1.0600781971170021,185.9
151,False,False,std,160,32,1,,160,entropy,97.79045446986561,0.7844938209537213,78.78034123605168,0.30592897236710187,335.83
152,False,False,std,320,32,1,,160,entropy,97.88318087796151,0.6520162724797387,79.21303364583223,0.7947362944063591,626.09
153,False,False,std,80,2,5,,160,entropy,98.19738287228944,0.29365885233947575,77.77096626923036,0.2683000681038474,187.06
154,False,False,std,160,2,5,,160,entropy,98.38278131749132,0.21132095338959594,78.14165436843726,0.6015962219208667,329.19
155,False,False,std,320,2,5,,160,entropy,98.30552411910375,0.19498269997720116,78.1415694310255,0.8147421619069596,610.83
156,False,False,std,80,8,5,,160,entropy,98.11494849475903,0.5595994176500513,77.52364976058267,0.5487364178171833,186.81
157,False,False,std,160,8,5,,160,entropy,98.4239772883092,0.14377799741413053,77.62665760667608,0.4595206183672646,331.32
158,False,False,std,320,8,5,,160,entropy,98.33642275486932,0.07365111006148667,78.03860405363798,0.8073844858149242,609.0
159,False,False,std,80,32,5,,160,entropy,94.38094516937625,0.9486926341645585,77.52373469799441,0.6515965289368497,182.56
160,False,False,std,160,32,5,,160,entropy,94.6899500927357,0.7161869292164632,77.9149564164906,1.0363393343065104,323.79
161,False,False,std,320,32,5,,160,entropy,94.6590620659438,0.5834485296807586,77.9149564164906,0.72540242573724,607.53
162,False,False,std,80,2,10,,160,entropy,93.3972214567553,0.5103102397022703,74.04210772187245,0.5115267762444714,164.77
163,False,False,std,160,2,10,,160,entropy,93.67535028841822,0.5661727778364706,73.69195324195485,1.0650294323519862,280.01
164,False,False,std,320,2,10,,160,entropy,93.56203584082614,0.60532158877829,73.95971843248007,0.8147887341282402,522.67
165,False,False,std,80,8,10,,160,entropy,93.54145708418194,0.7378037998246677,73.77446993746483,1.4195867272257958,162.29
166,False,False,std,160,8,10,,160,entropy,93.60839838181325,0.593334367573288,73.77432129699427,0.872874480208017,282.5
167,False,False,std,320,8,10,,160,entropy,93.70624759806205,0.5966373287968697,73.95971843248007,0.566118007697345,525.39
168,False,False,std,80,32,10,,160,entropy,91.98088501649563,0.7525178768438416,73.87728667438182,1.0610475256906855,157.75
169,False,False,std,160,32,10,,160,entropy,92.13024345207513,0.6630408083683175,74.04212895622538,1.1499942929541438,279.89
170,False,False,std,320,32,10,,160,entropy,92.10447823343614,0.5321039320082701,73.89786276237697,0.8385589739369306,514.9
171,False,False,std,80,2,20,,160,entropy,75.65931721176015,1.3200699220831738,59.682567657957044,0.9645600872199909,118.84
172,False,False,std,160,2,20,,160,entropy,75.7262677922434,1.1365410945339056,59.764956947349425,0.9574521880362353,200.3
173,False,False,std,320,2,20,,160,entropy,75.7726064630398,1.0704677174269108,59.70303757418752,1.3203699466558738,353.99
174,False,False,std,80,8,20,,160,entropy,75.45330022626288,1.1920932404295956,59.53845010457919,0.9516712162187672,116.74
175,False,False,std,160,8,20,,160,entropy,75.70053307440365,1.3523278531182592,59.78557550405045,0.8662781383345323,192.82
176,False,False,std,320,8,20,,160,entropy,75.79321704660495,1.2028898847492817,59.92984169789886,0.7887754917587276,352.13
177,False,False,std,80,32,20,,160,entropy,75.63355199312113,1.1217151966599552,59.80613035769268,0.9418966588273779,118.31
178,False,False,std,160,32,20,,160,entropy,75.62325598419051,1.2056821891523244,59.600072196799985,0.8877126191799604,195.09
179,False,False,std,320,32,20,,160,entropy,75.70565190419143,1.061371574754332,60.03278584093346,0.7583127161961872,355.48
180,False,False,std,80,2,1,,320,entropy,100.0,0.0,79.60414919256372,1.432765021692055,221.62
181,False,False,std,160,2,1,,320,entropy,100.0,0.0,79.58370051068619,1.54208429004701,398.62
182,False,False,std,320,2,1,,320,entropy,100.0,0.0,79.72777559535817,1.4418595445523876,749.9
183,False,False,std,80,8,1,,320,entropy,100.0,0.0,79.25382483782263,1.5044702398251701,221.35
184,False,False,std,160,8,1,,320,entropy,100.0,0.0,79.46007410789176,1.019956885459859,399.98
185,False,False,std,320,8,1,,320,entropy,100.0,0.0,79.54246339728412,1.4251320015194964,745.93
186,False,False,std,80,32,1,,320,entropy,99.15019070956264,0.2547759681759695,79.1511567413762,0.5128348216885357,225.66
187,False,False,std,160,32,1,,320,entropy,99.2068333460199,0.247105450793966,79.50122628388206,1.4215775597559601,404.59
188,False,False,std,320,32,1,,320,entropy,99.12443344765387,0.21805359264446225,79.50131122129382,1.633311498060287,748.02
189,False,False,std,80,2,5,,320,entropy,98.91326845769129,0.06929183532652504,77.9148502447259,1.1132105090254694,217.09
190,False,False,std,160,2,5,,320,entropy,98.98536969488327,0.11219959657416254,78.59475299138947,0.9768518117084373,385.55
191,False,False,std,320,2,5,,320,entropy,98.97507368595264,0.1161501602751899,78.51238493635003,1.1018739339317605,702.89
192,False,False,std,80,8,5,,320,entropy,98.96992965985244,0.1257490194480775,77.74998672852942,1.6760739807656817,211.28
193,False,False,std,160,8,5,,320,entropy,98.94417239794366,0.07491718878903779,78.51236370199709,1.1356142707078314,365.66
194,False,False,std,320,8,5,,320,entropy,98.9699256814873,0.10836082024458617,78.82136600592439,1.4883428551851,698.36
195,False,False,std,80,32,5,,320,entropy,96.19902620230837,0.4001168159918169,77.64738233514178,1.055028590644489,209.65
196,False,False,std,160,32,5,,320,entropy,96.29688470140911,0.2516958135016634,78.24464098017773,0.9064179065132867,367.42
197,False,False,std,320,32,5,,320,entropy,96.28659532308701,0.4445350968846056,78.10041725503518,0.8229504460583166,682.61
198,False,False,std,80,2,10,,320,entropy,93.68564894959226,0.7049092745812702,73.85675305509253,1.0839013767168657,173.72
199,False,False,std,160,2,10,,320,entropy,93.73200883833594,0.6203658645498853,73.81557964474928,1.036283342251824,299.26
200,False,False,std,320,2,10,,320,entropy,93.76289819124955,0.6647361642152886,73.89792646543579,1.1193444922545557,542.2
201,False,False,std,80,8,10,,320,entropy,93.71139029804054,0.36841878093477987,73.71257179865587,1.1904649701316286,171.24
202,False,False,std,160,8,10,,320,entropy,93.76291277858834,0.6417209544826548,74.06285368469109,0.8613359651078356,289.47
203,False,False,std,320,8,10,,320,entropy,93.85046731202821,0.6353736432760151,73.73306294923927,1.0398334565038234,529.02
204,False,False,std,80,32,10,,320,entropy,92.08388621557488,0.8077351139888035,73.81547347298459,0.6802573621787991,161.33
205,False,False,std,160,32,10,,320,entropy,92.34139518082068,0.4974010786420022,73.9185874908427,0.6966205193414667,280.99
206,False,False,std,320,32,10,,320,entropy,92.32079653235088,0.4653265527003108,73.95965472942126,0.285378697486869,523.22
207,False,False,std,80,2,20,,320,entropy,75.44811641651148,1.0446306478813967,59.641309310202054,1.095163286667781,116.45
208,False,False,std,160,2,20,,320,entropy,75.6695973072303,1.1008944996104062,59.352968031681655,0.8153665317250809,196.29
209,False,False,std,320,2,20,,320,entropy,75.66960261171712,1.0828556059031875,59.9092019068449,0.7133690175031842,349.63
210,False,False,std,80,8,20,,320,entropy,75.46874954414567,1.2318698404046533,59.70310127724633,1.7438494049053332,120.27
211,False,False,std,160,8,20,,320,entropy,75.56660008651617,1.0915314147524466,59.74440209370721,1.0230162439975556,197.62
212,False,False,std,320,8,20,,320,entropy,75.85500901364924,1.1456656617789296,59.99150625882553,1.1770437410290093,351.29
213,False,False,std,80,32,20,,320,entropy,75.4841935575416,1.248331510854439,59.70322868336395,0.7086746158230322,116.33
214,False,False,std,160,32,20,,320,entropy,75.71596913106936,1.3150471358316236,59.97103634259505,1.121584177476523,198.23
215,False,False,std,320,32,20,,320,entropy,75.69535589526078,1.1423062461496327,59.909180672491956,0.9932312981315534,353.3
216,False,False,std,80,2,1,,640,entropy,100.0,0.0,79.21258772442056,1.6023786223968888,222.46
217,False,False,std,160,2,1,,640,entropy,100.0,0.0,79.7895887967554,1.5976070577431736,400.0
218,False,False,std,320,2,1,,640,entropy,100.0,0.0,80.05743892469238,1.7580505323189988,760.83
219,False,False,std,80,8,1,,640,entropy,100.0,0.0,79.23333368723921,1.4652399452469063,223.32
220,False,False,std,160,8,1,,640,entropy,100.0,0.0,79.7689914744073,1.8952520695022559,402.28
221,False,False,std,320,8,1,,640,entropy,100.0,0.0,79.8513382950938,1.2495426895233852,751.19
222,False,False,std,80,32,1,,640,entropy,99.10382816857552,0.1383220951012334,78.94516228354232,1.5290470915536618,219.17
223,False,False,std,160,32,1,,640,entropy,99.10898147752766,0.15925228275961226,79.02744540117001,1.1831996612321225,394.26
224,False,False,std,320,32,1,,640,entropy,99.2016906460414,0.2059867387952612,79.56306071963222,1.3606905072076596,745.13
225,False,False,std,80,2,5,,640,entropy,98.87722579582552,0.1541666060634187,77.87354942826505,1.4110813973656453,207.02
226,False,False,std,160,2,5,,640,entropy,98.98022434266136,0.12907208805845877,78.30639047851614,0.9409154405998053,362.01
227,False,False,std,320,2,5,,640,entropy,99.01627893962248,0.12664333362665986,78.63599010479155,1.3488663272072123,671.39
228,False,False,std,80,8,5,,640,entropy,98.8978178136868,0.10934625604422915,78.03858281928504,1.189176368473145,205.66
229,False,False,std,160,8,5,,640,entropy,98.97507235983093,0.14192493146666932,78.47114782294796,1.3631657845134761,361.53
230,False,False,std,320,8,5,,640,entropy,98.96992700760902,0.07483808790853971,78.55340970622272,1.5353452964403425,676.66
231,False,False,std,80,32,5,,640,entropy,96.17328352773836,0.39281514429082404,78.01813413740749,0.6798528667036323,205.53
232,False,False,std,160,32,5,,640,entropy,96.2608327566914,0.29815800131108444,78.01798549693694,0.961689176601601,358.75
233,False,False,std,320,32,5,,640,entropy,96.2659754566699,0.2919605925654467,78.18276407572169,0.9538479298841105,664.99
234,False,False,std,80,2,10,,640,entropy,93.6856595585659,0.6332287313071541,74.28944546487305,1.1374718649470157,163.38
235,False,False,std,160,2,10,,640,entropy,93.74230219502317,0.5405776743869853,73.52717466317009,0.7816334920288504,285.39
236,False,False,std,320,2,10,,640,entropy,93.74231015175341,0.6711822503806066,73.77430006264134,0.4906210348916591,531.09
237,False,False,std,80,8,10,,640,entropy,93.67535426678333,0.6244730556391391,73.23876968159088,1.2848099109148778,162.83
238,False,False,std,160,8,10,,640,entropy,93.7629061479798,0.595168771592438,73.73299924618047,0.9177972351780651,283.61
239,False,False,std,320,8,10,,640,entropy,93.75260350844064,0.5707443386220162,74.00082813976451,1.0448357681450717,525.22
240,False,False,std,80,32,10,,640,entropy,92.07358755440083,0.6199627777106034,73.38297217238048,0.872989384055043,164.47
